fight_id,P1_id,P2_id,P1_name,P2_name,date,location,rounds_planned,P1_W,P1_L,P1_D,P2_W,P2_L,P2_D,P1_6W,P1_6L,P1_6D,P2_6W,P2_6L,P2_6D,P1_bdate,P1_stance,P1_height,P1_reach,P1_country,P2_bdate,P2_stance,P2_height,P2_reach,P2_country,P1_outcome,rounds_happened,time,referee,judge1,judge2,judge3,judge1_score,judge2_score,judge3_score,comments,P2_outcome,outcome_type,rounds_planned.1,lon,lat
4337,8788,3287,Jose Luis Martinez,Moises Urbina,10/7/91,"Great Western Forum, Inglewood, California",0,2,3,0,2,3,0,2,3,0,2,3,0,7/9/70,orthodox,168,168,USA,,0,0,0,Mexico,W,5,0,0,0,0,0,0,0,0,0,W,KO,0,-118.3531311,33.9616801
4339,8788,3387,Jose Luis Martinez,Vicente Gonzalez,12/6/90,"Great Western Forum, Inglewood, California",10,13,8,2,13,8,2,2,4,0,2,4,0,7/9/70,orthodox,168,168,USA,4/5/67,orthodox,165,163,USA,W,10,0,0,0,0,0,0,0,0,0,W,UD,10,-118.3531311,33.9616801
4346,8788,1675,Jose Luis Martinez,Charles Hawkins,2/27/90,"Country Club, Reseda, California",0,4,2,1,4,2,1,3,2,1,3,2,1,7/9/70,orthodox,168,168,USA,2/21/67,0,0,0,USA,W,1,0,0,0,0,0,0,0,0,0,W,TKO,0,-118.5360517,34.2011141
4347,8788,1852,Jose Luis Martinez,Francisco Pascasio,1/30/90,"Country Club, Reseda, California",0,0,3,0,0,3,0,0,3,0,0,3,0,7/9/70,orthodox,168,168,USA,,0,0,0,USA,W,5,0,0,0,0,0,0,0,0,0,W,TKO,0,-118.5360517,34.2011141
4353,8788,1274,Jose Luis Martinez,Ruben Macklis,5/11/89,"San Jose, California",0,5,8,3,5,8,3,2,2,2,2,2,2,7/9/70,orthodox,168,168,USA,,0,0,0,USA,D,1,0,0,0,0,0,0,0,0,0,D,TD,0,-121.8863286,37.3382082
4355,8788,1347,Jose Luis Martinez,Paris Alexander,3/29/89,"Oakland, California",0,11,2,1,11,2,1,3,2,1,3,2,1,7/9/70,orthodox,168,168,USA,8/15/64,0,0,0,USA,W,2,0,0,0,0,0,0,0,0,0,W,KO,0,-122.2711137,37.8043637
14338,8832,468,Jose Luis Millan,Jorge Paez,2/15/87,"Mexicali, Baja California",0,11,2,1,11,2,1,5,1,0,5,1,0,,0,0,0,Mexico,10/27/65,orthodox,165,173,Mexico,L,2,0,0,0,0,0,0,0,0,0,L,KO,0,-115.4522623,32.6245389
4037,25281,657,Jose Luis Montes,Tom Johnson,11/6/98,"Joe Louis Arena, Detroit, Michigan",0,46,5,2,46,5,2,2,3,1,2,3,1,1/22/69,orthodox,0,0,Mexico,7/15/64,orthodox,166,177,USA,L,8,1:50,Frank Garza,0,0,0,0,0,0,0,L,TKO,0,-83.051362,42.3251899
722,6640,1208,Jose Luis Montes,Gregorio Vargas,1/19/96,"Navojoa, Sonora",10,31,5,1,31,5,1,4,2,0,4,2,0,3/1/71,orthodox,0,0,Mexico,10/27/70,orthodox,167,171,Mexico,L,10,0,0,0,0,0,0,0,0,0,L,PTS,10,-109.4437493,27.0727573
4029,25281,483,Jose Luis Montes,Hector Lizarraga,4/11/03,"Radisson Hotel, Fresno, California",10,37,11,5,37,11,5,3,3,0,3,3,0,1/22/69,orthodox,0,0,Mexico,9/1/66,orthodox,0,0,Mexico,L,10,0,0,0,0,0,0,0,0,0,L,UD,10,-119.7725868,36.7468422
7133,3929,1102,Jose Luis Vegagil,Jeff Hanna,10/1/88,"International Amphitheatre, Chicago, Illinois",10,16,17,2,16,17,2,2,4,0,2,4,0,3/19/65,0,0,0,Mexico,8/23/59,orthodox,0,0,USA,W,4,1:35,0,0,0,0,0,0,0,0,W,TKO,10,-87.6297982,41.8781136
7119,3929,1679,Jose Luis Vegagil,Josefino Suarez,9/21/91,"Arena Coliseo, Mexico City, Distrito Federal",10,10,7,1,10,7,1,4,2,0,4,2,0,3/19/65,0,0,0,Mexico,3/19/63,orthodox,0,0,Mexico,L,6,0,Jose Guadalupe Garcia,0,0,0,0,0,0,0,L,TKO,10,-99.1347103,19.4394379
6348,6763,2493,Jose Manjarrez,Jorge Ramirez,8/3/02,"Centro de Usos Multiples, Hermosillo, Sonora",10,68,13,3,68,13,3,2,4,0,2,4,0,6/22/69,orthodox,0,0,Mexico,1/23/65,orthodox,0,0,Mexico,L,10,0,0,0,0,0,0,0,0,0,L,UD,10,-109.6303099,26.8213587
6352,6763,2493,Jose Manjarrez,Jorge Ramirez,8/24/01,"Mexicali, Baja California",8,67,13,3,67,13,3,2,4,0,2,4,0,6/22/69,orthodox,0,0,Mexico,1/23/65,orthodox,0,0,Mexico,L,8,0,0,0,0,0,0,0,0,0,L,SD,8,-115.4522623,32.6245389
6354,6763,1792,Jose Manjarrez,Juan Torres,2/12/00,"Bank of America Center, Boise, Idaho",6,11,9,0,11,9,0,1,5,0,1,5,0,6/22/69,orthodox,0,0,Mexico,6/30/68,orthodox,0,0,Mexico,L,6,0,Tom Katsilometes,Mark Snow,Ed Cardoza,Jack Woods,56-59,55-59,56-58,0,L,UD,6,-116.2121196,43.5914109
6387,6763,3242,Jose Manjarrez,Conrad Lugo,5/22/92,"Monterey, California",6,9,1,0,9,1,0,5,1,0,5,1,0,6/22/69,orthodox,0,0,Mexico,2/16/69,0,0,0,USA,L,6,0,0,0,0,0,0,0,0,0,L,PTS,6,-121.8946761,36.6002378
14771,8834,468,Jose Mario Lopez,Jorge Paez,9/16/89,"Plaza de Toros, Mexico City, Distrito Federal",12,29,2,2,29,2,2,5,0,1,5,0,1,11/29/59,0,0,0,Argentina,10/27/65,orthodox,165,173,Mexico,L,2,1:27,Jesus Torres,Hector Hernandez Vilchis,Clark Sammartino,Greg Hughes,10-Aug,10-Sep,10-Aug,0,L,KO,12,-99.180028,19.382944
2381,128551,1357,Jose Mendez,Aaron Zarate,11/8/91,"Arena Naucalpan, Naucalpan de Juarez, Mexico",0,17,1,0,17,1,0,6,0,0,6,0,0,,0,0,0,Mexico,10/15/69,0,183,182,Mexico,W,2,0,0,0,0,0,0,0,0,0,W,TKO,0,-99.2437471,19.4689784
2388,128551,503,Jose Mendez,Manuel Medina,11/16/89,"Tijuana, Baja California",0,30,3,0,30,3,0,5,1,0,5,1,0,,0,0,0,Mexico,3/30/71,orthodox,173,178,Mexico,L,3,0,0,0,0,0,0,0,0,0,L,KO,0,-117.0382471,32.5149469
1060,30941,1362,Jose Reyes,Kevin Kelley,5/17/05,"Blue Horizon, Philadelphia, Pennsylvania",10,55,6,2,55,6,2,4,2,0,4,2,0,4/2/78,orthodox,170,175,Puerto Rico,6/29/67,southpaw,170,180,USA,L,10,0,Gary Rosato,Steve Weisfeld,Tom Kaczmarek,Bobby Grasso,93-96,94-95,94-95,0,L,UD,10,-75.1652215,39.9525839
1448,5592,1618,Jose Rincones,Kennedy McKinney,2/19/94,"Carousel Casino, Hammanskraal, Gauteng",12,25,0,1,25,0,1,6,0,0,6,0,0,3/20/65,orthodox,165,175,Venezuela,1/10/66,orthodox,170,173,USA,L,5,2:40,Stanley Christodoulou,Alfred Buqwana,Al Bennett,Lynne Carter,38-39,38-38,39-37,0,L,KO,12,28.2672801,-25.4120326
4328,45894,1129,Jose Rios,Rosendo Alonso,7/21/88,"El Cortez Hotel, San Diego, California",8,29,17,1,29,17,1,2,4,0,2,4,0,,0,0,0,Mexico,5/19/61,0,0,0,Mexico,W,1,0,0,0,0,0,0,0,0,0,W,KO,8,-117.1610838,32.715738
4327,45894,1347,Jose Rios,Paris Alexander,2/15/89,"Kaiser Convention Center, Oakland, California",6,11,2,0,11,2,0,4,2,0,4,2,0,,0,0,0,Mexico,8/15/64,0,0,0,USA,D,6,0,0,0,0,0,0,0,0,0,D,PTS,6,-122.2615781,37.7976288
14312,35471,468,Jose Rojas,Jorge Paez,9/10/86,"Torreon, Coahuila de Zaragoza",10,7,2,1,7,2,1,3,2,1,3,2,1,,0,0,0,0,10/27/65,orthodox,165,173,Mexico,L,10,0,0,0,0,0,0,0,0,0,L,PTS,10,-103.4067861,25.5428443
15527,3791,1894,Jose Sanabria,Alfred Rangel,7/24/90,"San Antonio, Texas",12,19,6,0,19,6,0,5,1,0,5,1,0,2/16/63,southpaw,173,165,Venezuela,1/22/67,orthodox,0,0,USA,L,12,0,0,0,0,0,0,0,0,0,L,UD,12,-98.4936282,29.4241219
15535,3791,814,Jose Sanabria,Aaron Lopez,8/28/87,"Las Vegas, Nevada",10,20,3,1,20,3,1,4,2,0,4,2,0,2/16/63,southpaw,173,165,Venezuela,6/28/62,orthodox,0,0,USA,D,10,0,0,0,0,0,0,0,0,0,D,PTS,10,-115.1398296,36.1699412
15526,3791,541,Jose Sanabria,Louie Espinoza,2/15/91,"Caesars Palace, Las Vegas, Nevada",10,39,4,2,39,4,2,4,1,1,4,1,1,2/16/63,southpaw,173,165,Venezuela,5/12/62,orthodox,173,0,USA,L,6,1:10,Richard Steele,Bill Graham,Dave Moretti,Jerry Roth,46-49,45-50,46-49,0,L,TKO,10,-115.1737189,36.1173213
15512,3791,468,Jose Sanabria,Jorge Paez,5/4/96,"Arrowhead Pond, Anaheim, California",10,55,10,4,55,10,4,2,4,0,2,4,0,2/16/63,southpaw,173,165,Venezuela,10/27/65,orthodox,165,173,Mexico,L,6,0,Robert Byrd,James Jen Kin,Lou Filippo,0,0,0,0,0,L,TKO,10,-117.9145036,33.8352932
15485,8836,1362,Jose Vida Ramos,Kevin Kelley,9/24/94,"Ballys Park Place Hotel Casino, Atlantic City, New Jersey",12,39,0,0,39,0,0,6,0,0,6,0,0,3/6/64,0,0,0,Dominican Republic,6/29/67,southpaw,170,180,USA,L,2,1:58,Tony Perez,Omar Escalante,Francisco Manzano,John Stewart,10-Sep,10-Sep,10-Sep,0,L,TKO,12,-74.4229266,39.3642834
15484,8836,468,Jose Vida Ramos,Jorge Paez,7/8/95,"Caesars Palace, Sports Pavilion, Las Vegas, Nevada",10,53,8,4,53,8,4,4,2,0,4,2,0,3/6/64,0,0,0,Dominican Republic,10/27/65,orthodox,165,173,Mexico,W,5,2:49,Joe Cortez,0,0,0,0,0,0,Paez disqualified for hitting Ramos while he was down.,W,DQ,10,-115.1398296,36.1699412
15482,8836,1357,Jose Vida Ramos,Aaron Zarate,1/22/96,"Great Western Forum, Inglewood, California",12,25,4,1,25,4,1,4,1,1,4,1,1,3/6/64,0,0,0,Dominican Republic,10/15/69,0,183,182,Mexico,W,4,0,0,0,0,0,0,0,0,0,W,KO,12,-118.3531311,33.9616801
15483,8836,468,Jose Vida Ramos,Jorge Paez,9/30/95,"Caesars Tahoe, Circus Maximus Showroom, Lake Tahoe, Nevada",12,53,9,4,53,9,4,3,3,0,3,3,0,3/6/64,0,0,0,Dominican Republic,10/27/65,orthodox,165,173,Mexico,W,12,0,0,0,0,0,0,0,0,0,W,PTS,12,-120.0323507,39.0968493
11638,3528,3254,Jose Vilarino,Felix Trinidad,9/6/90,San Juan,6,4,0,0,4,0,0,4,0,0,4,0,0,7/23/69,0,0,0,USA,1/10/73,orthodox,180,184,Puerto Rico,L,2,0,0,0,0,0,0,0,0,0,L,KO,6,-66.1057217,18.4663338
1491,6116,468,Juan Angel Macias,Jorge Paez,3/28/98,"Tropicana Hotel & Casino, Las Vegas, Nevada",12,59,12,4,59,12,4,4,2,0,4,2,0,4/8/71,orthodox,162,0,Mexico,10/27/65,orthodox,165,173,Mexico,L,6,2:28,0,0,0,0,0,0,0,NABU Super Featherweight Title,L,KO,12,-112.2857035,33.6179892
1477,6116,468,Juan Angel Macias,Jorge Paez,9/28/02,"Arrowhead Pond, Anaheim, California",10,73,14,5,73,14,5,5,0,1,5,0,1,4/8/71,orthodox,162,0,Mexico,10/27/65,orthodox,165,173,Mexico,L,8,2:56,Pat Russell,0,0,0,0,0,0,0,L,TKO,10,-117.9145036,33.8352932
3325,4729,483,Juan Carlos Barreto,Hector Lizarraga,9/30/92,"Sacramento, California",10,21,8,4,21,8,4,4,1,1,4,1,1,10/12/73,orthodox,0,0,Mexico,9/1/66,orthodox,0,0,Mexico,D,2,0,0,0,0,0,0,0,0,0,D,TD,10,-121.4943996,38.5815719
11076,8812,1362,Juan Carlos Ramirez,Kevin Kelley,2/17/06,"Cicero Stadium, Cicero, Illinois",10,57,6,2,57,6,2,5,1,0,5,1,0,4/24/77,orthodox,168,177,Mexico,6/29/67,southpaw,170,180,USA,L,2,2:29,Timothy Adams,Ted Gimza,Jorge Dominguez,Mike Fitzgerald,0,0,0,0,L,KO,10,-87.7538256,41.8542914
6556,8711,917,Juan Francisco Soto,Paul Banke,12/6/93,"Great Western Forum, Inglewood, California",10,21,8,0,21,8,0,2,4,0,2,4,0,,0,0,0,Mexico,3/1/64,0,164,165,USA,W,10,0,0,0,0,0,0,0,0,0,W,PTS,10,-118.3531311,33.9616801
15472,73217,468,Juan Gomez,Jorge Paez,6/11/94,"Great Western Forum, Inglewood, California",10,52,6,4,52,6,4,6,0,0,6,0,0,,0,0,0,Mexico,10/27/65,orthodox,165,173,Mexico,L,10,0,0,0,0,0,0,0,0,Gomez's record purportedly fell to 13-4-2,L,UD,10,-118.3531311,33.9616801
11488,39584,1173,Juan Jose Castaneda,James Dean,10/2/92,"Modesto, California",0,8,3,0,8,3,0,3,3,0,3,3,0,5/11/69,0,0,0,USA,1/10/68,0,0,0,USA,W,1,0,0,0,0,0,0,0,0,0,W,KO,0,-120.9968782,37.6390972
11496,39584,1391,Juan Jose Castaneda,Tranquilino Martinez,11/12/88,"Auditorium, Modesto, California",4,0,3,0,0,3,0,0,3,0,0,3,0,5/11/69,0,0,0,USA,,0,0,0,Mexico,W,3,0,0,0,0,0,0,0,0,0,W,TKO,4,-120.9968782,37.6390972
6169,6947,1680,Juan Lazcano,Benito Rodriguez,7/19/02,"Feather Falls Casino, Oroville, California",12,34,36,4,34,36,4,2,4,0,2,4,0,3/23/75,orthodox,175,183,Mexico,5/7/66,orthodox,0,0,Mexico,W,5,2:38,Marty Denkin,Jon Schorle,Terry Smith,Steve English,0,0,0,"(supervisor:,Norm Longtin,)",W,TKO,12,-121.556359,39.5137752
6179,6947,1649,Juan Lazcano,Mark Fernandez,12/4/99,"Chinook Winds Casino, Lincoln City, Oregon",0,33,22,1,33,22,1,0,6,0,0,6,0,3/23/75,orthodox,175,183,Mexico,10/20/60,orthodox,170,183,USA,W,1,0,0,0,0,0,0,0,0,0,W,TKO,0,-124.0178914,44.9581644
1874,1194,511,Juan Manuel Vega,Genaro Hernandez,4/25/88,"Marriott Hotel, Irvine, California",10,13,0,0,13,0,0,6,0,0,6,0,0,,0,0,0,Mexico,5/10/66,orthodox,180,183,USA,L,9,0,0,0,0,0,0,0,0,0,L,TKO,10,-117.7946942,33.6839473
2966,150458,483,Juan Medina,Hector Lizarraga,11/22/85,"Fresno, California",4,1,2,1,1,2,1,1,2,1,1,2,1,,0,0,0,USA,9/1/66,orthodox,0,0,Mexico,L,4,0,0,0,0,0,0,0,0,0,L,PTS,4,-119.7725868,36.7468422
15778,4211,503,Juan Polo Perez,Manuel Medina,4/15/95,"Jai Alai Fronton, Miami, Florida",12,49,6,0,49,6,0,3,3,0,3,3,0,10/17/63,orthodox,0,0,Colombia,3/30/71,orthodox,173,178,Mexico,L,12,0,0,0,0,0,0,0,0,0,L,UD,12,-80.1917902,25.7616798
15765,4211,468,Juan Polo Perez,Jorge Paez,11/14/98,"County Coliseum, El Paso, Texas",12,61,12,4,61,12,4,4,2,0,4,2,0,10/17/63,orthodox,0,0,Colombia,10/27/65,orthodox,165,173,Mexico,L,2,2:51,Laurence Cole,Gary Merritt,Gale E. Van Hoy,George Garland,0,0,0,IBA Americas Super Featherweight Title,L,KO,12,-106.4424559,31.7775757
6000,8907,509,Juan Yoani Cervantes,Tony Lopez,8/9/97,"Memorial Auditorium, Sacramento, California",10,46,7,1,46,7,1,3,3,0,3,3,0,10/5/74,southpaw,0,0,USA,2/24/63,orthodox,168,183,USA,L,10,0,Jon Schorle,0,0,0,0,0,0,0,L,UD,10,-121.4943996,38.5815719
18120,6617,3207,Julian Romero,Bobby Brewer,2/9/01,"Los Caporales Regency Hotel, Denver, Colorado",8,16,20,0,16,20,0,0,6,0,0,6,0,7/30/73,orthodox,0,0,Mexico,2/10/64,orthodox,173,173,USA,W,5,0,0,0,0,0,0,0,0,0,W,DQ,8,-104.990251,39.7392358
18143,6617,1208,Julian Romero,Gregorio Vargas,12/22/95,"Ciudad Juarez, Chihuahua",0,30,5,1,30,5,1,4,2,0,4,2,0,7/30/73,orthodox,0,0,Mexico,10/27/70,orthodox,167,171,Mexico,L,5,0,0,0,0,0,0,0,0,0,L,KO,0,-106.4245478,31.6903638
507,6256,468,Julian Wheeler,Jorge Paez,1/13/97,"Great Western Forum, Inglewood, California",12,57,11,4,57,11,4,4,2,0,4,2,0,4/22/71,orthodox,174,188,USA,10/27/65,orthodox,165,173,Mexico,L,12,0,0,0,0,0,0,0,0,0,L,PTS,12,-118.3531311,33.9616801
508,6256,468,Julian Wheeler,Jorge Paez,10/19/96,"Caesars Tahoe, Stateline, Nevada",12,57,10,4,57,10,4,4,2,0,4,2,0,4/22/71,orthodox,174,188,USA,10/27/65,orthodox,165,173,Mexico,W,12,0,0,0,0,0,0,0,0,0,W,UD,12,-119.9399029,38.9624079
22466,3966,1599,Julien Lorcy,Chris Clarkson,4/28/95,"Randers Hallen, Randers",8,19,25,2,19,25,2,1,5,0,1,5,0,4/12/72,orthodox,170,0,France,12/15/67,0,163,0,United Kingdom,W,1,0,0,0,0,0,0,0,0,0,W,KO,8,10.0829259,56.4820452
22448,3966,1347,Julien Lorcy,Paris Alexander,12/17/97,"Thiais, Val-de-Marne",0,22,14,3,22,14,3,2,4,0,2,4,0,4/12/72,orthodox,170,0,France,8/15/64,0,0,0,USA,W,2,0,0,0,0,0,0,0,0,0,W,KO,0,2.387405,48.760344
22447,3966,1680,Julien Lorcy,Benito Rodriguez,2/21/98,"Palais Omnisports Paris Bercy, Paris, Paris",8,27,27,2,27,27,2,2,3,1,2,3,1,4/12/72,orthodox,170,0,France,5/7/66,orthodox,0,0,Mexico,W,8,0,0,Jean Robert Laine,0,0,0,0,0,0,W,PTS,8,2.3785842,48.8385379
22451,3966,634,Julien Lorcy,Bruno Rabanales,7/5/97,"Complexe Sportif Mohammed V, Casablanca",0,32,28,7,32,28,7,0,6,0,0,6,0,4/12/72,orthodox,170,0,France,11/9/58,orthodox,0,0,Mexico,W,2,0,0,0,0,0,0,0,0,0,W,KO,0,-7.6459953,33.581901
8988,8119,3282,Julio Cesar Chavez,David Kamau,9/16/95,"Mirage Hotel & Casino, Las Vegas, Nevada",12,26,0,0,26,0,0,6,0,0,6,0,0,7/12/62,orthodox,171,169,Mexico,8/4/65,orthodox,180,175,Kenya,W,12,0,Mills Lane,Carol Castellano,Anek Hongtongkam,Larry O'Connell,117-110,116-112,116-114,0,W,UD,12,104.0439239,30.679704
9003,8119,607,Julio Cesar Chavez,Hector Camacho,9/12/92,"Thomas & Mack Center, Las Vegas, Nevada",12,40,1,0,40,1,0,5,1,0,5,1,0,7/12/62,orthodox,171,169,Mexico,5/24/62,southpaw,169,175,Puerto Rico,W,12,0,Richard Steele,Dalby Shirley,Carol Castellano,Harry Gibbs,117-111,119-110,120-107,0,W,UD,12,-83.8473015,30.8417409
8997,8119,555,Julio Cesar Chavez,Pernell Whitaker,9/10/93,"Alamodome, San Antonio, Texas",12,32,1,0,32,1,0,6,0,0,6,0,0,7/12/62,orthodox,171,169,Mexico,1/2/64,southpaw,168,175,USA,D,12,0,Joe Cortez,Jack Woodruff,Mickey Vann,Franz Marti,113-115,115-115,115-115,0,D,MD,12,-98.4788143,29.4169834
8991,8119,509,Julio Cesar Chavez,Tony Lopez,12/10/94,"Estadio de Beisbol, Monterrey, Nuevo Leon",12,45,4,1,45,4,1,5,1,0,5,1,0,7/12/62,orthodox,171,169,Mexico,2/24/63,orthodox,168,183,USA,W,10,0,Luis Carlos Guzman,Harold Laurens,Daniel Van de Wiele,Nicolas Hidalgo,89-83,88-84,90-81,0,W,TKO,12,-100.3154111,25.7181121
9013,8119,2092,Julio Cesar Chavez,Jaime Balboa,11/8/90,"Mazatlan, Sinaloa",10,44,12,0,44,12,0,3,3,0,3,3,0,7/12/62,orthodox,171,169,Mexico,1/4/62,orthodox,0,0,Mexico,W,4,2:10,0,0,0,0,0,0,0,0,W,TKO,10,-106.4111425,23.2494148
9045,8119,2875,Julio Cesar Chavez,Adriano Arreola,9/1/83,"Olympic Auditorium, Los Angeles, California",10,21,4,0,21,4,0,6,0,0,6,0,0,7/12/62,orthodox,171,169,Mexico,2/14/62,0,0,0,USA,W,10,0,0,0,0,0,0,0,0,0,W,PTS,10,-118.2436849,34.0522342
13064,8726,1494,Julio Cesar Herrera,Juvenal Molina,9/14/92,"Tijuana, Baja California",0,5,15,2,5,15,2,0,6,0,0,6,0,4/12/72,0,0,0,Mexico,9/29/63,0,0,0,Mexico,W,2,0,0,0,0,0,0,0,0,0,W,KO,0,-117.0382471,32.5149469
13050,8726,1371,Julio Cesar Herrera,Gabriel Ruelas,3/13/96,"Olympic Auditorium, Los Angeles, California",10,41,3,0,41,3,0,5,1,0,5,1,0,4/12/72,0,0,0,Mexico,7/23/70,orthodox,170,175,Mexico,L,10,0,0,0,0,0,0,0,0,0,L,UD,10,-118.2436849,34.0522342
13965,8831,468,Julio Cesar Medina,Jorge Paez,12/14/84,"San Luis Colorado, Guanajuato",0,1,0,0,1,0,0,1,0,0,1,0,0,,0,0,0,Mexico,10/27/65,orthodox,165,173,Mexico,L,2,0,0,0,0,0,0,0,0,0,L,KO,0,-114.8031869,32.4628185
10855,3850,1087,Justin Juuko,Mario Lozano,5/24/92,"Union Plaza Casino, Las Vegas, Nevada",6,3,16,0,3,16,0,1,5,0,1,5,0,12/26/72,orthodox,171,183,Uganda,,0,0,0,USA,W,2,0,0,0,0,0,0,0,0,0,W,KO,6,-115.142743,36.1727235
17652,17045,1649,Justin Rowsell,Mark Fernandez,5/24/96,"Entertainment Centre, Sydney, New South Wales",12,30,9,1,30,9,1,5,1,0,5,1,0,12/22/71,orthodox,0,0,Australia,10/20/60,orthodox,170,183,USA,W,10,2:59,Charlie Lucas,0,0,0,0,0,0,0,W,TKO,12,151.206454,-33.8752039
16252,18772,468,Justo Sanchez,Jorge Paez,9/23/01,"Stateline Casino, West Wendover, Utah",10,70,14,4,70,14,4,6,0,0,6,0,0,3/27/74,orthodox,0,0,USA,10/27/65,orthodox,165,173,Mexico,D,1,0,Chet Fullmer,Jonathan Tuero,Cody Fullmer,David Butterfield,0,0,0,Bout stopped due to a headbut induced cut suffered by Paez,D,TD,10,-114.0375102,40.7371524
16256,18772,468,Justo Sanchez,Jorge Paez,9/24/00,"Silver Smith Casino, West Wendover, Nevada",10,65,14,4,65,14,4,4,2,0,4,2,0,3/27/74,orthodox,0,0,USA,10/27/65,orthodox,165,173,Mexico,L,10,0,Jay Nady,Art Lurie,Dalby Shirley,Glenn Trowbridge,93-97,93-97,96-94,0,L,SD,10,-114.073345,40.739097
2982,1494,2937,Juvenal Molina,Ralph Gutierrez,12/3/87,"Marriott Hotel, Irvine, California",6,8,14,4,8,14,4,1,4,0,1,4,0,9/29/63,0,0,0,Mexico,7/27/67,0,0,0,USA,D,6,0,Tony Guitron,0,0,0,0,0,0,0,D,PTS,6,-117.7946942,33.6839473
2984,1494,483,Juvenal Molina,Hector Lizarraga,1/30/86,"Olympic Auditorium, Los Angeles, California",4,2,2,1,2,2,1,2,2,1,2,2,1,9/29/63,0,0,0,Mexico,9/1/66,orthodox,0,0,Mexico,W,4,0,James Jen Kin,0,0,0,0,0,0,0,W,PTS,4,-118.2436849,34.0522342
2985,1494,917,Juvenal Molina,Paul Banke,11/20/85,"Olympic Auditorium, Los Angeles, California",4,3,0,0,3,0,0,3,0,0,3,0,0,9/29/63,0,0,0,Mexico,3/1/64,0,164,165,USA,L,4,0,0,0,0,0,0,0,0,0,L,PTS,4,-118.2436849,34.0522342
2973,1494,1503,Juvenal Molina,Simon Contreras,9/30/88,"Aviation Gym, Redondo Beach, California",6,2,4,2,2,4,2,2,2,2,2,2,2,9/29/63,0,0,0,Mexico,,0,0,0,Mexico,L,6,0,Kenny Davis,0,0,0,0,0,0,0,L,PTS,6,-118.3884078,33.8491816
2972,1494,1371,Juvenal Molina,Gabriel Ruelas,11/29/88,"Country Club, Reseda, California",6,4,0,0,4,0,0,4,0,0,4,0,0,9/29/63,0,0,0,Mexico,7/23/70,orthodox,170,175,Mexico,L,6,0,0,0,0,0,0,0,0,0,L,UD,6,-118.5360517,34.2011141
2977,1494,1503,Juvenal Molina,Simon Contreras,6/29/88,"Country Club, Reseda, California",4,0,2,1,0,2,1,0,2,1,0,2,1,9/29/63,0,0,0,Mexico,,0,0,0,Mexico,D,2,0,0,0,0,0,0,0,0,0,D,TD,4,-118.5360517,34.2011141
22514,8521,1102,Jyrki Vierela,Jeff Hanna,12/3/90,Helsinki,6,21,24,2,21,24,2,3,3,0,3,3,0,11/1/69,southpaw,0,0,Finland,8/23/59,orthodox,0,0,USA,W,6,0,0,0,0,0,0,0,0,0,W,UD,6,24.9410248,60.1733244
22495,8521,1347,Jyrki Vierela,Paris Alexander,4/19/99,Helsinki,8,22,15,3,22,15,3,1,5,0,1,5,0,11/1/69,southpaw,0,0,Finland,8/15/64,0,0,0,USA,W,8,0,0,0,0,0,0,0,0,0,W,PTS,8,24.9410248,60.1733244
22508,8521,1802,Jyrki Vierela,Jorge Rodriguez,9/14/92,Helsinki,8,11,29,2,11,29,2,1,5,0,1,5,0,11/1/69,southpaw,0,0,Finland,12/31/66,0,0,0,USA,W,8,0,0,0,0,0,0,0,0,0,W,PTS,8,24.9410248,60.1733244
11421,4228,1021,Kelcie Banks,Robert Lewis,2/2/90,"Bally's Las Vegas, Las Vegas, Nevada",6,11,16,4,11,16,4,2,3,1,2,3,1,5/8/65,southpaw,183,0,USA,11/4/62,0,0,0,USA,W,2,3:00,0,0,0,0,0,0,0,0,W,TKO,6,-115.1684201,36.1140322
11411,4228,3280,Kelcie Banks,Ben Lopez,12/20/90,"Bally's Las Vegas, Las Vegas, Nevada",10,16,8,0,16,8,0,3,3,0,3,3,0,5/8/65,southpaw,183,0,USA,11/11/61,orthodox,178,0,USA,W,10,0,0,0,0,0,0,0,0,0,W,UD,10,-115.1684201,36.1140322
11405,4228,1491,Kelcie Banks,Ike Quartey,11/2/91,"Fiscalini Field, San Bernardino, California",10,14,0,0,14,0,0,6,0,0,6,0,0,5/8/65,southpaw,183,0,USA,11/27/69,orthodox,171,180,Ghana,L,7,2:05,0,0,0,0,0,0,0,0,L,TKO,10,-117.2897652,34.1083449
11426,4228,3251,Kelcie Banks,Leonardo Moreno,6/5/89,"Great Western Forum, Inglewood, California",0,7,3,0,7,3,0,3,3,0,3,3,0,5/8/65,southpaw,183,0,USA,,0,0,0,USA,L,3,0,0,0,0,0,0,0,0,0,L,KO,0,-118.3531311,33.9616801
17485,3150,1230,Kelly Koble,Willie Garcia,12/14/83,"Stockton, California",0,0,3,0,0,3,0,0,3,0,0,3,0,1/10/60,0,0,0,USA,,0,160,0,USA,W,4,0,0,0,0,0,0,0,0,0,W,KO,0,-121.2907796,37.9577016
4526,1618,659,Kennedy McKinney,Welcome Ncita,12/2/92,"Teatro Tenda, Tortoli, Sardegna",12,32,0,0,32,0,0,6,0,0,6,0,0,1/10/66,orthodox,170,173,USA,10/25/65,southpaw,166,168,South Africa,W,11,2:48,Steve Smoger,Dave Parris,Jim Birchfield,Torben Seemann Hansen,95-96,94-96,94-97,0,W,KO,12,9.6560733,39.9265743
